iter	MultiClass
694	0.006439087018
695	0.006429386097
696	0.006416477805
697	0.006409060205
698	0.00640292553
699	0.006391008244
700	0.006383344785
701	0.006370092742
702	0.006358794198
703	0.006342012122
704	0.006336158345
705	0.006325273449
706	0.006316230315
707	0.00630850458
708	0.006300011762
709	0.006290560758
710	0.006281024249
711	0.006269359818
712	0.006258492649
713	0.006248225845
714	0.006241466515
715	0.00623073785
716	0.006219476246
717	0.006209256623
718	0.00619969568
719	0.006187264357
720	0.00617646361
721	0.0061645979
722	0.006157195668
723	0.00615073158
724	0.00613426499
725	0.00611920716
726	0.006108452659
727	0.006095901212
728	0.00608849031
729	0.006082671534
730	0.00607338145
731	0.006065355966
732	0.006057593474
733	0.006048278079
734	0.006039439682
735	0.00603048311
736	0.006020899064
737	0.00601219027
738	0.00600790867
739	0.005996498339
740	0.00598602692
741	0.005975877168
742	0.005968312525
743	0.005960204673
744	0.005949972113
745	0.005940066633
746	0.005930734749
747	0.005925382819
748	0.005913797164
749	0.005907209376
750	0.005897685747
751	0.005888067911
752	0.005878589517
753	0.005860572713
754	0.005850530392
755	0.005840956166
756	0.005832403414
757	0.005822829436
758	0.005812162734
759	0.005798126501
760	0.00579003244
761	0.005782153101
762	0.005776474047
763	0.005765589597
764	0.005757469153
765	0.005749631248
766	0.005744147488
767	0.00573878021
768	0.005731736418
769	0.005724088352
770	0.005716050407
771	0.005708105118
772	0.005697432887
773	0.00569056907
774	0.005681301738
775	0.005676260407
776	0.005672409807
777	0.00565995898
778	0.005650042148
779	0.005644158031
780	0.00563686583
781	0.005628921393
782	0.005620220635
783	0.005613934157
784	0.005609371192
785	0.005601589536
786	0.005591036411
787	0.005579880481
788	0.005573517852
789	0.005566194322
790	0.005560217364
791	0.005552196241
792	0.005543674413
793	0.00553235915
794	0.005516171727
795	0.005510776552
796	0.005500587861
797	0.005494453142
798	0.005485130681
799	0.005478504423
800	0.005474449863
801	0.005466080112
802	0.005460042635
803	0.005449077991
804	0.005438143062
805	0.005433605257
806	0.005428911883
807	0.00542083671
808	0.005412062598
809	0.005403952755
810	0.005393108353
811	0.005383061936
812	0.005368909639
813	0.005362483825
814	0.005355645434
815	0.005346009911
816	0.005340746928
817	0.005336799543
818	0.005328805298
819	0.005323163057
820	0.00531733261
821	0.005314259939
822	0.005306655014
823	0.005295429391
824	0.005288490411
825	0.005284482481
826	0.005276569364
827	0.005269744453
828	0.005255684596
829	0.005252262542
830	0.005240255969
831	0.005231043291
832	0.005223886547
833	0.005215834676
834	0.005212565299
835	0.005205653569
836	0.005201145416
837	0.005196525247
838	0.005189174821
839	0.005181295163
840	0.005173386547
841	0.005165284797
842	0.005153303849
843	0.005146162752
844	0.005139377695
845	0.005131523239
846	0.005117460012
847	0.005113044721
848	0.005108436459
849	0.005100323154
850	0.005096283766
851	0.005090777461
852	0.005084059932
853	0.005078947444
854	0.005074552015
855	0.00506939404
856	0.005064596118
857	0.005054854287
858	0.005052120666
859	0.005048206008
860	0.005038196567
861	0.005030445139
862	0.005024371239
863	0.005019266423
864	0.005012651491
865	0.005001345691
866	0.004996293095
867	0.004987847411
868	0.004982513064
869	0.004977483762
870	0.004967903424
871	0.004962862203
872	0.004958211807
873	0.00494721014
874	0.004942161371
875	0.004933777587
876	0.004929143653
877	0.004923180062
878	0.004920035644
879	0.00491411535
880	0.004907772345
881	0.004901279826
882	0.004894548936
883	0.004888375131
884	0.004879231479
885	0.004873340099
886	0.004866047048
887	0.004862037115
888	0.004856462356
889	0.004851293908
890	0.004843591081
891	0.00483888177
892	0.004832739112
893	0.004826121743
894	0.004820202822
895	0.004816014325
896	0.00481121494
897	0.004802851808
898	0.004795796801
899	0.004788273134
900	0.004780787443
901	0.004775957653
902	0.004770207084
903	0.004762714511
904	0.004755864274
905	0.004752148044
906	0.004744453668
907	0.004736461244
908	0.004728185038
909	0.004721228998
910	0.004715491062
911	0.004709253962
912	0.004703973158
913	0.004697821499
914	0.004691500709
915	0.004682797815
916	0.004675928073
917	0.004671388656
918	0.004666015195
919	0.004657989981
920	0.004651725899
921	0.004645559262
922	0.004638793465
923	0.004633109058
924	0.004626850968
925	0.004622215511
926	0.004614433537
927	0.004605284736
928	0.004598027514
929	0.004591882134
930	0.004588474865
931	0.00458243793
932	0.004575897921
933	0.004570094002
934	0.004562017167
935	0.004557392076
936	0.004552999291
937	0.004546945551
938	0.004542364071
939	0.004535215761
940	0.004528218564
941	0.004523227645
942	0.004516682372
943	0.004512263798
944	0.004507420109
945	0.00449990316
946	0.004496324021
947	0.004488830619
948	0.004483196493
949	0.004477932529
950	0.004465394556
951	0.004458653221
952	0.004455371401
953	0.004450541877
954	0.004446441453
955	0.004435586539
956	0.004429287779
957	0.004424842008
958	0.004419355139
959	0.004413143253
960	0.00440679915
961	0.004401383812
962	0.004398177773
963	0.004393078119
964	0.004385566662
965	0.004381493601
966	0.004377598482
967	0.004373028796
968	0.004368289989
969	0.00436273629
970	0.004355466202
971	0.004350142372
972	0.004345778138
973	0.004340348043
974	0.00433593254
975	0.004329822327
976	0.004321025706
977	0.004315609582
978	0.004309837424
979	0.004306002252
980	0.004300400291
981	0.004292664558
982	0.004288148118
983	0.004285381202
984	0.004281585416
985	0.004277051103
986	0.004271050278
987	0.004266862815
988	0.004263552846
989	0.004259748375
990	0.004251026887
991	0.004244650464
992	0.004242294975
993	0.004234944018
994	0.004228103467
995	0.004223699229
996	0.004219264029
997	0.004214104111
998	0.00420923043
999	0.004203667905
